13/07/2020,00:05:46,Cyber Mesa - Santa Fe,18002,12.141,2.592,2.97619,5.830864,4.816616
13/07/2020,00:16:13,Cyber Mesa - Santa Fe,18002,11.82,2.572,1.5748,5.05456,5.518576
13/07/2020,00:26:38,Cyber Mesa - Santa Fe,18002,10.387,3.774,3.97727,5.827768,5.652128
13/07/2020,00:37:03,Cyber Mesa - Santa Fe,18002,10.527,1.443,4.7619,5.844904,5.584368
13/07/2020,00:47:19,Cyber Mesa - Santa Fe,18002,11.76,59.661,5.73248,5.85496,5.728144
13/07/2020,00:57:52,Cyber Mesa - Santa Fe,18002,9.003,4.522,1.47059,5.295744,5.651032
13/07/2020,01:08:21,Cyber Mesa - Santa Fe,18002,11.75,7.36,1.66667,4.844136,5.632784
13/07/2020,01:18:47,Cyber Mesa - Santa Fe,18002,21.3,3.616,4.34783,3.917096,5.503216
13/07/2020,01:29:10,Cyber Mesa - Santa Fe,18002,10.324,4.831,5.29412,5.841704,5.689272
13/07/2020,01:39:49,Cyber Mesa - Santa Fe,18002,10.463,0.363,2.84091,5.839848,5.718824
13/07/2020,01:50:12,Cyber Mesa - Santa Fe,18002,8.916,5.864,2.87081,5.411136,5.704576
13/07/2020,02:00:36,Cyber Mesa - Santa Fe,18002,10.38,1.283,6.38298,5.803272,5.7
13/07/2020,02:10:59,Cyber Mesa - Santa Fe,18002,11.675,3.735,1.20482,5.864912,5.682536
13/07/2020,02:21:20,Cyber Mesa - Santa Fe,18002,11.708,1.725,4.34783,5.818952,5.73984
13/07/2020,02:31:34,Cyber Mesa - Santa Fe,18002,10.276,2.245,3.4188,5.852264,5.712056
13/07/2020,02:42:08,Cyber Mesa - Santa Fe,18002,11.792,2.068,0.595238,5.81932,5.711392
13/07/2020,02:52:29,Cyber Mesa - Santa Fe,18002,11.865,1.845,0.581395,5.849176,5.674936
13/07/2020,03:02:52,Cyber Mesa - Santa Fe,18002,11.9,108.864,3.88889,5.824576,5.704232
13/07/2020,03:13:13,Cyber Mesa - Santa Fe,18002,11.829,1.874,1.1236,5.866336,5.710704
13/07/2020,03:23:35,Cyber Mesa - Santa Fe,18002,10.316,3.689,0.657895,5.807816,5.557944
13/07/2020,03:33:53,Cyber Mesa - Santa Fe,18002,10.846,1.828,5.29412,5.832312,5.727424
13/07/2020,03:44:19,Cyber Mesa - Santa Fe,18002,10.218,3.901,3.33333,5.844448,5.768072
13/07/2020,03:54:48,Cyber Mesa - Santa Fe,18002,8.766,116.733,0.0,5.823712,5.849112
13/07/2020,04:05:08,Cyber Mesa - Santa Fe,18002,10.374,1.026,1.74419,5.841392,5.75304
13/07/2020,04:15:26,Cyber Mesa - Santa Fe,18002,11.729,2.453,1.16279,5.874512,5.667704
13/07/2020,04:25:45,Cyber Mesa - Santa Fe,18002,9.601,4.051,4.70588,5.834552,5.729448
13/07/2020,04:36:04,Cyber Mesa - Santa Fe,18002,10.194,1.564,4.65116,5.809392,5.722424
13/07/2020,04:46:33,Cyber Mesa - Santa Fe,18002,8.912,2.179,1.72414,5.842792,5.7198
13/07/2020,04:56:52,Cyber Mesa - Santa Fe,18002,10.289,1.669,2.97619,5.84188,5.708648
13/07/2020,05:07:13,Cyber Mesa - Santa Fe,18002,11.722,1.169,0.595238,5.847392,5.75448
